"date","time","R2R.Level","subject race","Subject Ethnicity","subject sex","officer Yrs of service","Area Command"
"7/22/2015",324,3,"White","N","F",4,"ID"
"7/22/2015",324,3,"White","N","F",2,"ID"
"7/22/2015",324,3,"White","N","F",1,"ID"
"7/22/2015",48,3,"Black","N","M",4,"CH"
"7/22/2015",401,3,"White","N","F",2,"ID"
"7/23/2015",116,2,"White","H","M",8,"GE"
"7/23/2015",118,3,"Black","N","M",8,"GE"
"7/23/2015",456,3,"White","H","M",5,"FR"
"7/23/2015",446,3,"White","H","M",0,"FR"
"7/23/2015",300,3,"White","N","M",5,"GE"
"7/23/2015",900,3,"White","H","M",19,"FR"
"7/23/2015",900,3,"White","H","M",13,"FR"
"7/23/2015",900,3,"White","H","M",11,"FR"
"7/23/2015",900,3,"White","H","M",8,"FR"
"7/23/2015",NA,3,"White","N","M",2,"BA"
"7/23/2015",900,3,"White","H","M",20,"FR"
"7/24/2015",235,3,"White","N","M",11,"GE"
"7/24/2015",720,3,"White","H","M",11,"ED"
"7/24/2015",45,3,"White","H","F",3,"FR"
"7/24/2015",33,3,"White","H","F",1,"FR"
"7/24/2015",45,3,"White","H","F",2,"FR"
"7/24/2015",2309,3,"White","N","M",5,"DA"
"7/24/2015",2309,3,"White","N","M",3,"DA"
"7/24/2015",2114,3,"White","N","M",0,"HE"
"7/25/2015",NA,3,"White","N","F",1,"HE"
"7/25/2015",207,3,"White","N","F",3,"HE"
"7/25/2015",NA,3,"White","N","M",2,"GE"
"7/25/2015",524,3,"White","H","F",3,"ED"
"7/25/2015",751,3,"White","H","F",2,"ED"
"7/25/2015",301,3,"White","H","M",3,"CH"
"7/25/2015",105,3,"Black","N","M",5,"GE"
"7/25/2015",1605,3,"White","H","M",24,"CH"
"7/25/2015",2228,3,"White","H","M",14,"DA"
"7/25/2015",1815,3,"Black","N","F",1,"ID"
"7/27/2015",2034,3,"Black","N","F",3,"CH"
"7/25/2015",201,3,"White","H","M",13,"CH"
"7/25/2015",1621,3,"White","H","M",1,"HE"
"7/25/2015",206,3,NA,NA,NA,8,"GE"
"7/25/2015",NA,3,"White","N","F",2,"HE"
"7/25/2015",1553,3,"White","H","M",3,"CH"
"7/26/2015",NA,3,"White","H","M",1,"HE"
"7/26/2015",520,3,"White","H","M",3,"HE"
"7/26/2015",1708,3,"Black","N","M",5,"HE"
"7/26/2015",2211,3,"White","N","M",3,"GE"
"7/26/2015",1011,3,"White","N","M",11,"GE"
"7/26/2015",210,3,"Black","N","M",2,"GE"
"7/27/2015",158,3,"White","H","F",3,"HE"
"7/27/2015",1958,3,"White","H","F",3,"HE"
"7/27/2015",154,3,"White","H","F",5,"HE"
"7/27/2015",411,2,"White","N","M",3,"ID"
"7/27/2015",2035,3,"Black","N","F",18,"CH"
"7/27/2015",1900,3,"White","N","M",0,"FR"
"7/28/2015",28,3,"White","H","M",8,"GE"
"7/28/2015",308,3,"Black","N","F",1,NA
"7/28/2015",NA,3,"Black","N","F",0,NA
"7/28/2015",705,3,"Black","N","M",23,"GE"
"7/29/2015",1858,3,"White","N","F",16,"DA"
"7/29/2015",1858,3,"White","N","F",3,"DA"
"7/29/2015",2008,3,"White","N","M",4,"ID"
"7/29/2015",1954,3,"White","N","F",3,"HE"
"7/30/2015",2204,3,"Black","N","F",2,"ED"
"7/30/2015",239,3,"White","N","M",2,"HE"
"7/30/2015",2210,3,"Black","N","F",2,"ED"
"7/30/2015",2100,2,"White","H","M",8,"DA"
"7/30/2015",2128,3,"White","N","M",1,"HE"
"7/30/2015",2210,3,"Black","N","F",0,"ED"
"7/30/2015",2204,3,"Black","N","F",1,"ED"
"7/30/2015",2129,3,"White","N","M",3,"HE"
"7/30/2015",2129,3,"White","N","M",3,"HE"
"7/30/2015",1644,3,"Black","N","M",3,"ED"
"7/30/2015",NA,3,"Black","N","M",1,"ED"
"7/30/2015",NA,3,"Black","N","M",14,"HE"
"7/30/2015",NA,3,"White","N","M",1,"HE"
"7/31/2015",138,2,"White","N","M",8,"GE"
"7/31/2015",NA,3,"Black","N","M",1,"GE"
"7/31/2015",2213,3,"Black","N","M",3,"ED"
"7/31/2015",NA,3,"Black","N","M",3,"CH"
"7/31/2015",2333,3,"Black","N","F",3,"CH"
"7/31/2015",2335,3,"Black","N","M",3,"CH"
"7/31/2015",NA,3,"Black","N","M",3,"CH"
"7/31/2015",2335,3,"Black","N","M",2,"GE"
"8/1/2015",1250,3,"White","H","F",7,"HE"
"8/1/2015",2236,3,"White","N","M",11,"GE"
"8/1/2015",1305,3,"Black","N","M",8,"GE"
"8/1/2015",2039,3,"White","N","F",11,"ED"
"8/1/2015",1245,3,"White","H","F",5,"HE"
"8/1/2015",1416,3,"White","H","F",8,"HE"
"8/1/2015",1306,3,"White","H","F",8,"HE"
"8/1/2015",1100,3,"Black","N","M",5,"HE"
"8/1/2015",1100,3,"Black","N","M",9,"HE"
"8/1/2015",2100,3,"White","N","F",18,"ED"
"8/1/2015",NA,3,"Black","N","F",0,"FR"
"8/1/2015",1845,3,"Black","N","F",5,"FR"
"8/1/2015",1818,3,"Black","N","F",7,"FR"
"8/1/2015",1100,3,"Black","N","M",5,"HE"
"8/2/2015",135,3,"White","N","M",14,"GE"
"8/2/2015",NA,3,"White",NA,"M",9,"DA"
"8/2/2015",221,3,"White","N","M",0,"HE"
"8/2/2015",135,3,"White","N","M",18,"GE"
"8/2/2015",1018,3,"White","H","M",8,"FR"
"8/2/2015",207,3,"White","N","M",3,"HE"
"8/2/2015",NA,3,"White","N","M",0,"DA"
"8/2/2015",2145,3,"White","N","M",0,"DA"
"8/2/2015",NA,3,"White","N","M",3,"GE"
"8/3/2015",336,2,"White","H","M",3,"CH"
"8/3/2015",336,2,"White","H","M",3,"CH"
"8/3/2015",NA,3,"White","N","M",7,"FR"
"8/3/2015",NA,3,"White","N","M",4,"FR"
"8/4/2015",NA,2,"Black","N","M",8,NA
"8/5/2015",NA,3,"Black","N","F",0,"CH"
"8/5/2015",NA,3,"Black","N","F",7,"BA"
"8/5/2015",1425,3,"White","H","M",12,"GE"
"8/10/2015",1515,3,"White","H","F",3,"ED"
"8/5/2015",15,3,"White","N","M",4,"ID"
"8/5/2015",556,2,"White","N","M",1,"HE"
"8/5/2015",1425,3,"White","H","M",11,"GE"
"8/5/2015",12,3,"White","N","M",1,"ID"
"8/5/2015",NA,3,"White","H","M",17,"GE"
"8/5/2015",NA,3,"White","H","M",8,"FR"
"8/5/2015",NA,3,"White","N","M",8,"ID"
"8/6/2015",130,3,"White","H","F",4,"GE"
"8/6/2015",NA,3,"White","N","M",4,"GE"
"8/6/2015",1241,2,"Black","N","F",12,"GE"
"8/6/2015",NA,3,NA,NA,NA,2,"FR"
"8/6/2015",2252,3,"White","H","M",1,"HE"
"8/6/2015",2346,3,"Black","N","F",4,"ID"
"8/6/2015",1407,3,"White","H","F",26,"ED"
"8/6/2015",1407,3,"White","H","F",11,"ED"
"8/6/2015",1407,3,"White","H","F",5,"ED"
"8/6/2015",1407,3,"White","H","F",16,"ED"
"8/6/2015",1407,3,"White","H","F",4,"ED"
"8/6/2015",NA,3,"Black","N","F",3,"ID"
"8/6/2015",NA,3,"Black","N","F",5,"ID"
"8/6/2015",130,3,"White","H","F",2,"GE"
"8/7/2015",2203,2,"White","H","M",3,"CH"
"8/9/2015",236,3,"White","H","M",8,"GE"
"8/9/2015",145,3,"White","H","M",2,"GE"
"8/9/2015",145,3,"White","H","M",2,"GE"
"8/9/2015",46,3,"Black","N","M",2,"GE"
"8/9/2015",210,3,"White","H","M",7,"GE"
"8/9/2015",NA,3,"White","H","M",3,"HE"
"8/9/2015",NA,3,"White","H","F",2,"HE"
"8/9/2015",210,3,"White","H","M",4,"GE"
"8/9/2015",210,3,"White","H","M",4,"GE"
"8/9/2015",209,3,NA,NA,NA,2,"GE"
"8/9/2015",209,3,NA,NA,NA,2,"GE"
"8/9/2015",NA,3,"White","H","F",0,"HE"
"8/9/2015",210,3,"White","H","M",2,"GE"
"8/9/2015",150,3,"White","H","M",0,"GE"
"8/10/2015",1051,3,"White","H","F",20,"ED"
"8/10/2015",153,3,"White","H","F",2,"GE"
"8/10/2015",153,3,NA,NA,"F",2,"GE"
"8/10/2015",1055,3,"White","H","M",3,"ED"
"8/10/2015",NA,3,NA,NA,NA,2,"GE"
"8/10/2015",1055,3,NA,NA,"M",9,"ED"
"8/10/2015",1051,3,"White","H","F",5,"ED"
"8/10/2015",1128,3,"White","H","F",14,"ED"
"8/11/2015",240,3,"White","N","M",1,"AD"
"8/11/2015",240,3,"White","N","M",13,"AD"
"8/11/2015",1752,3,"White","N","M",3,"FR"
"8/11/2015",NA,3,"White","N","F",7,"FR"
"8/11/2015",NA,3,"Black","N","M",7,"BA"
"8/11/2015",2340,3,"Black","N","M",1,"BA"
"8/11/2015",2322,3,"White","H","M",2,"FR"
"8/11/2015",1723,3,"White","N","M",5,"ID"
"8/12/2015",1852,3,"White","N","M",3,"ED"
"8/12/2015",1852,3,"White","N","M",2,"ED"
"8/12/2015",1852,3,"White","N","M",3,"ED"
"8/12/2015",1852,3,"White","N","M",0,"ED"
"8/12/2015",1852,3,"White","N","M",1,"ED"
"8/12/2015",1507,3,"White","N","M",3,"FR"
"8/12/2015",NA,3,"White","N","M",9,"FR"
"8/12/2015",NA,3,"White","N","M",1,"FR"
"8/12/2015",148,3,"Black","N","M",3,"CH"
"8/12/2015",433,2,"Black","N","M",2,"GE"
"8/12/2015",NA,3,"White","N","M",1,"ED"
"8/13/2015",2225,3,"Asian","N","F",21,"GE"
"8/14/2015",200,3,"White","N","F",4,"ID"
"8/14/2015",259,3,"White","N","F",4,"ID"
"8/14/2015",52,3,"White","N","M",8,"GE"
"8/14/2015",1056,3,"White","H","F",12,"GE"
"8/14/2015",1821,2,"Black","N","M",3,"AD"
"8/14/2015",745,2,"White","H","M",8,"ID"
"8/14/2015",NA,3,"White","N","M",7,"CH"
"8/14/2015",NA,3,"White","H","M",8,"ID"
"8/14/2015",707,2,"White","H","M",13,"ID"
"8/14/2015",52,3,"White","N","M",3,"GE"
"8/14/2015",1056,3,"White","H","M",9,"GE"
"8/15/2015",NA,3,"White","N","M",16,"DA"
"8/15/2015",1759,3,"White","H","M",0,"BA"
"8/15/2015",1832,3,"White","H","M",4,"BA"
"8/15/2015",1042,3,"White","N","M",9,"GE"
"8/15/2015",1800,3,"White","H","M",5,"BA"
"8/15/2015",1911,3,"Black","N","M",22,"GE"
"8/15/2015",1911,3,"Black","N","M",5,"GE"
"8/15/2015",1323,3,"White","N","M",21,"DA"
"8/15/2015",1822,2,"White","H","M",3,"BA"
"8/15/2015",1759,3,"White","H","M",0,"BA"
"8/15/2015",NA,3,"Asian","N","M",8,"DA"
"8/15/2015",23,3,"Asian","N","M",0,"DA"
"8/15/2015",NA,3,"White","N","M",12,"GE"
"8/15/2015",1911,3,"Black","N","M",2,"GE"
"8/15/2015",1911,3,"Black","N","M",2,"GE"
"8/15/2015",134,3,"White","N","M",8,"GE"
"8/16/2015",312,3,"White","N","M",5,"GE"
"8/16/2015",1113,2,"White","H","M",5,"CH"
"8/16/2015",1645,3,"White","H","F",8,"HE"
"8/16/2015",236,3,"Black","N","F",5,"GE"
"8/16/2015",211,3,"Black","N","M",5,"GE"
"8/16/2015",211,3,NA,NA,NA,5,"GE"
"8/16/2015",1614,2,"White","N","M",3,"BA"
"8/16/2015",130,3,"White","H","M",3,"GE"
"8/16/2015",311,3,"White","N","M",14,"GE"
"8/16/2015",205,3,"Black","N","M",5,"GE"
"8/16/2015",148,3,"Black","N","M",2,"GE"
"8/16/2015",1455,2,"Black","N","F",3,"ID"
"8/16/2015",211,3,"Black","N","M",3,"GE"
"8/16/2015",211,3,"Black","N","M",5,"GE"
"8/16/2015",127,2,"Black","N","M",2,"CH"
"8/16/2015",1614,3,"White","N","M",5,"BA"
"8/16/2015",1614,3,"White","N","M",5,"BA"
"8/16/2015",148,3,NA,NA,NA,2,"GE"
"8/16/2015",148,3,NA,NA,NA,2,"GE"
"8/17/2015",106,3,"White","H","M",8,"GE"
"8/17/2015",106,3,"White","H","M",3,"GE"
"8/17/2015",NA,3,"White","N","M",12,"GE"
"8/17/2015",1118,2,"White","N","M",2,"GE"
"8/17/2015",904,3,"White","N","M",10,"AD"
"8/17/2015",1722,3,"White","H","M",3,"ED"
"8/17/2015",2303,3,"Black","N","M",2,"GE"
"8/17/2015",935,3,"White","N","M",5,"AD"
"8/17/2015",2303,3,"White","H","M",2,"GE"
"8/17/2015",2301,3,"Black","N","M",2,"GE"
"8/17/2015",1735,3,"White","H","M",2,"ED"
"8/17/2015",1845,2,"White","N","M",5,"AD"
"8/17/2015",NA,3,"White","N","M",17,"GE"
"8/18/2015",NA,2,"Black","N","F",7,"HE"
"8/18/2015",NA,3,"White","H","M",3,"FR"
"8/18/2015",233,3,"Asian","N","M",5,"ID"
"8/19/2015",138,3,"White","H","M",9,"DA"
"8/19/2015",NA,3,"White","N","M",8,"ID"
"8/19/2015",NA,3,"White","N","M",12,"ID"
"8/19/2015",1309,3,"White","N","M",14,"ID"
"8/19/2015",110,3,"White","H","M",1,"DA"
"8/20/2015",2258,3,"White","N","M",3,"DA"
"8/20/2015",2258,3,"White","N","M",1,"DA"
"8/20/2015",NA,3,"White","N","F",1,"AD"
"8/20/2015",439,3,"White","H","M",3,"DA"
"8/20/2015",439,3,"White","H","M",2,"DA"
"8/20/2015",438,3,"White","H","M",1,"FR"
"8/20/2015",417,3,"White","N","F",7,"AD"
"8/20/2015",416,3,"White","N","F",2,"AD"
"8/20/2015",417,3,"White","N","F",1,"AD"
"8/21/2015",NA,3,"White","H","F",7,"AD"
"8/21/2015",228,3,"White","N","M",3,"FR"
"8/21/2015",50,3,"White","H","F",2,"AD"
"8/21/2015",2150,3,"Asian","N","M",3,"HE"
"8/21/2015",2150,3,"Asian","N","M",2,"HE"
"9/2/2015",549,3,"White","H","M",0,"HE"
"8/21/2015",220,3,"White","N","M",8,"GE"
"8/21/2015",220,3,"White","N","M",1,"GE"
"8/21/2015",2150,3,"Asian","N","M",3,"HE"
"8/21/2015",NA,3,"White","H","M",17,"BA"
"8/21/2015",50,3,"White","H","F",1,"AD"
"8/22/2015",22,3,"White","H","M",3,"ED"
"8/22/2015",1010,3,"Black","N","M",12,"GE"
"8/22/2015",1010,3,"Black","N","M",12,"GE"
"8/22/2015",NA,3,"White","H","M",0,"AD"
"8/22/2015",224,3,"White",NA,"F",2,"GE"
"8/22/2015",224,3,"White",NA,"F",2,"GE"
"8/22/2015",2141,3,"White","H","M",0,"AD"
"8/22/2015",316,3,"Black","N","M",2,"DA"
"8/22/2015",316,3,"Black","N","M",2,"DA"
"8/22/2015",57,3,"White","H","M",0,"ED"
"8/22/2015",224,3,"White","H","F",2,"GE"
"8/22/2015",224,3,"White","N","F",2,"GE"
"8/23/2015",NA,3,"White","H","M",13,"GE"
"8/23/2015",NA,3,"White","N","M",3,"GE"
"8/23/2015",NA,3,NA,NA,NA,3,"GE"
"8/23/2015",NA,3,NA,NA,NA,3,"GE"
"8/23/2015",NA,3,NA,NA,NA,3,"GE"
"8/23/2015",206,3,"White","N","M",2,"GE"
"8/23/2015",206,3,NA,NA,NA,2,"GE"
"8/23/2015",206,3,NA,NA,NA,2,"GE"
"8/23/2015",206,3,"White","N","M",2,"GE"
"8/23/2015",206,3,NA,NA,NA,2,"GE"
"8/23/2015",338,3,"White","H","M",24,"CH"
"8/23/2015",2001,3,"White","H","M",17,"BA"
"8/23/2015",1746,3,"White","H","F",2,"AD"
"8/23/2015",230,3,"White","N","M",5,"GE"
"8/23/2015",NA,3,"White","H","M",2,"CH"
"8/23/2015",206,3,NA,NA,NA,2,"GE"
"8/23/2015",2001,3,"White","H","M",8,"BA"
"8/23/2015",230,3,"White","H","M",8,"GE"
"8/23/2015",1651,3,"White","H","M",1,"HE"
"8/23/2015",1746,3,"White","H","F",4,"AD"
"8/23/2015",230,3,"White","H","M",5,"GE"
"8/23/2015",230,3,"White","N","M",2,"GE"
"8/23/2015",230,3,"White","H","M",1,"GE"
"8/24/2015",825,3,"Black","N","M",14,"HE"
"8/26/2015",2045,2,"Black","N","M",7,"BA"
"8/24/2015",720,3,"Black","N","M",13,"HE"
"8/24/2015",706,3,"Black","N","M",8,"HE"
"8/24/2015",706,3,"Black","N","M",11,"HE"
"8/24/2015",1500,2,"Black","N","M",12,"GE"
"8/24/2015",1500,3,"Black","N","M",15,"GE"
"8/24/2015",1456,3,"Black","N","M",2,"GE"
"8/29/2015",230,3,"Black","N","M",3,"GE"
"8/24/2015",NA,3,"Black","N","M",7,"GE"
"8/24/2015",2229,3,"Black","N","M",2,"GE"
"8/24/2015",827,3,"Black","N","M",3,"HE"
"8/24/2015",NA,3,"Black","N","M",2,"GE"
"8/25/2015",2312,3,"Black","N","M",7,"ED"
"8/25/2015",2300,3,"Black","N","M",4,"ED"
"8/25/2015",NA,3,"White","N","M",1,"AD"
"8/25/2015",1504,3,"Black","N","M",8,"ED"
"8/25/2015",NA,3,"White","N","M",7,"AD"
"8/25/2015",240,3,"Black","N","M",3,NA
"8/25/2015",NA,2,"Black","N","M",22,"ED"
"8/26/2015",NA,2,"White","N","M",5,"HE"
"8/26/2015",2038,3,"White","H","M",3,"HE"
"8/27/2015",621,3,"White","H","M",4,"FR"
"8/27/2015",2136,3,"Black","N","M",3,"GE"
"8/27/2015",249,3,"White","H","M",2,"DA"
"8/27/2015",2051,2,"White","H","M",2,"CH"
"8/27/2015",1600,3,"White","N","M",8,"FR"
"8/27/2015",1520,3,"White","N","M",8,"FR"
"8/27/2015",249,3,"White","H","M",15,"DA"
"8/27/2015",NA,3,"White","H","M",3,"ID"
"8/27/2015",1725,3,"White","N","M",2,"AD"
"8/27/2015",NA,3,"Black","N","M",8,"AD"
"8/27/2015",2136,3,"Black","N","M",2,"GE"
"8/27/2015",2035,3,"White","H","M",8,"ID"
"8/27/2015",113,2,"White","H","M",8,"ED"
"8/27/2015",1909,3,"White","N","M",1,"BA"
"8/27/2015",2136,3,"Black","N","M",5,"GE"
"8/27/2015",520,3,"White","H","M",7,"BA"
"8/29/2015",230,3,"Black","N","M",10,"GE"
"8/27/2015",520,3,"White","H","M",3,"BA"
"8/28/2015",9,3,"Black","N","M",11,"GE"
"8/28/2015",215,3,"White","N","M",1,"GE"
"8/28/2015",215,3,"White","N","M",1,"GE"
"8/28/2015",215,3,"White","N","M",8,"GE"
"8/28/2015",NA,3,"White","H","M",14,"GE"
"8/28/2015",2305,3,"White","N","M",13,"FR"
"8/28/2015",2336,23,"Black","N","M",7,"ED"
"8/28/2015",NA,3,"White","N","M",1,"ED"
"8/28/2015",NA,3,"White","H","M",2,"DA"
"8/28/2015",210,3,NA,NA,NA,2,"GE"
"8/28/2015",210,3,NA,NA,NA,2,"GE"
"8/28/2015",1045,3,"White","H","M",2,"GE"
"8/28/2015",NA,3,"White","N","M",0,"ED"
"8/29/2015",230,3,"Black","N","M",3,"GE"
"8/29/2015",812,2,"White","N","M",15,"ID"
"8/29/2015",230,3,"White","N","M",1,"GE"
"8/29/2015",230,3,"White","N","M",3,"GE"
"8/29/2015",647,3,"White","H","M",4,"HE"
"8/29/2015",245,3,"White","N","M",11,"GE"
"8/29/2015",NA,3,"White","N","M",20,"AD"
"8/29/2015",225,3,"Middle Eastern","H","M",1,"GE"
"8/29/2015",NA,3,"Black","N","M",4,"GE"
"8/29/2015",2218,3,"White","H","M",1,"HE"
"8/29/2015",230,3,"Black","N","M",2,"GE"
"8/29/2015",NA,3,"White","H","M",4,"HE"
"8/29/2015",2318,3,"Black","N","M",2,"BA"
"8/29/2015",246,3,"White","N","M",2,"GE"
"8/29/2015",2318,3,"Black","N","M",8,"BA"
"8/29/2015",230,3,"White","N","M",2,"GE"
"8/29/2015",246,3,"Black","N","M",2,"GE"
"8/29/2015",230,3,"Black","N","M",2,"GE"
"8/29/2015",225,3,"Middle Eastern","H","M",4,"GE"
"8/30/2015",157,3,NA,NA,NA,1,"GE"
"8/30/2015",217,3,"Black","N","M",20,"GE"
"8/30/2015",1649,3,"White","N","M",8,"FR"
"8/30/2015",215,3,"Black","N","M",2,"GE"
"8/30/2015",207,3,"White","N","M",17,"GE"
"8/30/2015",217,3,"Black","N","M",4,"GE"
"8/31/2015",NA,3,"White","N","M",16,"GE"
"8/31/2015",NA,2,"Black","N","M",7,"CH"
"8/31/2015",1448,3,"Black","N","M",5,"CH"
"8/31/2015",NA,3,"White","H","M",3,"HE"
"8/31/2015",2053,2,"Black","N","M",5,"ED"
"8/31/2015",2107,3,"Black","N","M",2,"ED"
"8/31/2015",1832,3,"White","H","M",0,"CH"
"9/1/2015",NA,3,NA,NA,NA,16,"FR"
"9/2/2015",26,3,"Black","N","M",3,"CH"
"9/2/2015",NA,3,"Black","N","M",3,"CH"
"9/2/2015",431,2,"White","H","M",3,"FR"
"9/2/2015",549,2,"White","H","M",3,"HE"
"9/2/2015",1958,2,"Black","N","M",4,"GE"
"9/2/2015",1800,3,"White","H","M",7,"FR"
"9/2/2015",1848,3,"White","N","M",1,"ID"
"9/3/2015",NA,3,"Black","N","M",16,"BA"
"9/3/2015",830,3,"Black","N","M",14,"BA"
"9/3/2015",830,3,"Black","N","M",18,"BA"
"9/3/2015",2130,3,"White","H","M",0,"HE"
"9/3/2015",930,3,"Black","N","M",12,"BA"
"9/3/2015",2028,2,"Black","N","M",2,"CH"
"9/4/2015",1550,2,"Black","N","M",4,"GE"
"9/4/2015",1550,3,"Black","N","M",2,"GE"
"9/4/2015",1323,3,"White","H","M",9,"FR"
"9/4/2015",121,3,"White","N","M",2,"GE"
"9/4/2015",1550,3,"Black","N","M",5,"GE"
"9/4/2015",1550,3,"Black","N","M",5,"GE"
"9/4/2015",1920,2,"White","N","M",7,"FR"
"9/4/2015",1550,2,"Black","N","M",8,"GE"
"9/4/2015",1820,3,"White","H","M",1,"FR"
"9/4/2015",1920,2,"White","N","M",8,"FR"
"9/4/2015",NA,3,"White","H","M",1,"FR"
"9/4/2015",2008,2,"White","N","M",3,"DA"
"9/4/2015",NA,3,"White","N","M",8,"BA"
"9/4/2015",1623,3,"Black","N","M",5,"GE"
"9/4/2015",1323,3,"White","H","M",5,"FR"
"9/5/2015",233,3,NA,NA,NA,1,"BA"
"9/5/2015",325,3,"White","N","F",5,"BA"
"9/5/2015",NA,3,"Black","N","M",1,"HE"
"9/5/2015",NA,3,"Black","N","M",7,"CH"
"9/5/2015",330,3,NA,NA,NA,2,"BA"
"9/5/2015",40,3,"White","N","M",5,"AD"
"9/5/2015",253,3,"White","N","M",5,"AD"
"9/5/2015",9,3,"White","N","M",1,"AD"
"9/5/2015",312,3,"White","N","M",0,"AD"
"9/5/2015",320,3,"White","N","F",10,"BA"
"9/5/2015",NA,3,"Black","N","M",7,"CH"
"9/5/2015",NA,3,"White","H","F",0,"BA"
"9/5/2015",217,3,"White","H","M",5,"GE"
"9/5/2015",39,3,"White","N","M",3,"AD"
"9/5/2015",115,3,"White","N","M",4,"AD"
"9/6/2015",1945,2,"White","N","M",3,"ID"
"9/6/2015",2320,3,"White","N","M",1,"FR"
"9/6/2015",2320,3,"White","N","M",0,"FR"
"9/7/2015",1136,3,"Black","N","M",14,"CH"
"9/6/2015",2340,3,"White","H","M",4,"FR"
"9/6/2015",2340,3,"White","H","M",12,"FR"
"9/6/2015",2320,3,"White","N","M",2,"FR"
"9/6/2015",NA,3,"White","N","M",4,"ID"
"9/6/2015",2130,3,"White","N","M",4,"ID"
"9/6/2015",NA,3,"White","H","M",3,"FR"
"9/6/2015",1950,3,"White","H","M",9,"FR"
"9/6/2015",2252,3,"White","H","M",1,"FR"
"9/6/2015",2,3,"White","N","M",5,"GE"
"9/6/2015",1950,3,"White","H","M",3,"FR"
"9/6/2015",1542,2,"Black","N","M",5,"CH"
"9/7/2015",1104,3,"Black","N","M",8,"CH"
"9/7/2015",2200,3,"White","H","M",4,"ID"
"9/7/2015",1030,3,"White","N","M",7,"BA"
"9/7/2015",2226,3,"Black","N","F",3,"ID"
"9/7/2015",NA,3,"White","H","F",3,"FR"
"9/7/2015",1604,3,"Black","N","M",24,"CH"
"9/7/2015",1104,3,"Black","N","M",7,"CH"
"9/7/2015",1104,3,"Black","N","M",11,"CH"
"9/21/2015",900,3,"White","H","M",5,"ID"
"9/7/2015",650,3,"White","H","M",14,"HE"
"9/7/2015",NA,3,"White","H","M",3,"ID"
"9/7/2015",1604,3,"Black","N","M",1,"CH"
"9/7/2015",NA,3,"White","H","F",17,"FR"
"9/7/2015",2226,3,"Black","N","F",0,"ID"
"9/8/2015",NA,3,"White","H","M",4,"GE"
"9/8/2015",NA,3,"White","H","M",0,"FR"
"9/8/2015",50,3,"White","H","M",9,"FR"
"9/8/2015",48,3,"White","H","M",4,"FR"
"9/8/2015",738,3,"Black","N","M",12,"GE"
"9/8/2015",40,3,"White","H","M",0,"FR"
"9/9/2015",2045,3,"White","N","F",14,"ED"
"9/9/2015",2318,3,"White","N","F",2,"ED"
"9/9/2015",1611,3,"White","H","M",24,"CH"
"9/9/2015",NA,3,"Black","N","F",16,"GE"
"9/9/2015",611,3,"Black","N","F",9,"GE"
"9/10/2015",NA,3,"White","N","M",21,"DA"
"9/11/2015",NA,3,"White","H","M",16,"FR"
"9/11/2015",NA,3,"Black","N","M",3,"FR"
"9/12/2015",230,3,"White","N","M",1,"GE"
"9/12/2015",230,3,"White","N","M",1,"GE"
"9/12/2015",359,3,"White","N","M",2,"GE"
"9/12/2015",NA,3,"White","H","M",13,"ID"
"9/12/2015",1008,2,"White","H","M",12,"ID"
"9/12/2015",1917,3,"Black","N","M",0,"CH"
"9/12/2015",2140,3,"Black","N","M",0,"CH"
"9/12/2015",2318,3,"White","N","F",13,"ID"
"9/13/2015",1917,3,"Black","N","M",5,"GE"
"9/13/2015",NA,3,"White","H","M",22,"CH"
"9/13/2015",2209,3,"White","H","M",3,"ID"
"9/13/2015",1916,3,"Black","N","M",8,"GE"
"9/14/2015",215,3,"White","N","M",10,"GE"
"9/14/2015",NA,3,"White","H","F",7,"ED"
"9/14/2015",NA,3,"White","H","F",1,"ED"
"9/14/2015",727,2,"White","H","M",12,"DA"
"9/14/2015",NA,3,"White","H","M",9,"DA"
"9/14/2015",1855,3,"White","N","M",8,"GE"
"9/14/2015",NA,3,"White","N","M",3,"ED"
"9/14/2015",1855,2,"White","H","M",5,"GE"
"9/14/2015",NA,3,"White","H","M",7,"GE"
"9/15/2015",NA,3,"Black","N","M",17,"GE"
"9/15/2015",NA,3,"Black","N","M",14,"GE"
"9/15/2015",1422,3,"White","H","M",17,"ED"
"9/15/2015",NA,3,"Black","N","M",17,"GE"
"9/15/2015",1750,3,"White","N","M",10,"BA"
"9/15/2015",141,3,"Black","N","M",3,"HE"
"9/15/2015",130,3,"Black","N","M",0,"HE"
"9/15/2015",130,3,"Black","N","M",8,"HE"
"9/16/2015",1320,3,"White","N","M",11,"ID"
"9/16/2015",2128,2,"White","N","M",4,"DA"
"9/17/2015",607,3,"White","N","M",1,"ID"
"9/17/2015",608,3,"White","N","M",4,"ID"
"9/18/2015",142,3,"Black","N","M",3,"CH"
"9/18/2015",NA,3,"Black","N","M",3,"CH"
"9/18/2015",315,3,"Black","N","M",4,"CH"
"9/18/2015",NA,3,"Black","N","M",2,"CH"
"9/19/2015",NA,3,"White","N","M",8,"GE"
"9/19/2015",2230,3,"White","N","M",8,"GE"
"9/19/2015",NA,3,"White","N","M",16,"GE"
"9/19/2015",NA,3,"White","N","F",25,"GE"
"9/19/2015",2230,3,"White","H","M",5,"FR"
"9/19/2015",NA,3,NA,NA,NA,1,"GE"
"9/19/2015",123,3,"Black","N","M",2,"GE"
"9/19/2015",205,3,"White","H","M",7,"GE"
